System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Fraser River,Late Stuart,1954,36886,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1950,0,1953,39681,0,5843,6.791
Fraser River,Late Stuart,1954,36886,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1951,0,1952,63810,0,4402,14.496
Fraser River,Late Stuart,1954,36886,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1951,0,1953,63810,0,4402,14.496
Fraser River,Late Stuart,1954,36886,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1952,0,1953,3973,0,1975,2.012
Fraser River,Late Stuart,1955,58590,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1948,0,1950,327,0,1049,0.312
Fraser River,Late Stuart,1955,58590,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1949,0,1951,1530202,0,107752,14.201
Fraser River,Late Stuart,1955,58590,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1949,0,1952,1530202,0,107752,14.201
Fraser River,Late Stuart,1955,58590,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1949,0,1953,1530202,0,107752,14.201
Fraser River,Late Stuart,1955,58590,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1950,0,1951,39681,0,5843,6.791
Fraser River,Late Stuart,1955,58590,AgeClass_1.3,2419,5,1,3,1.3,5_2,52,1950,2419,1952,39681,6.1,5843,6.791
Fraser River,Late Stuart,1955,58590,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1950,0,1953,39681,0,5843,6.791
Fraser River,Late Stuart,1955,58590,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1951,0,1952,63810,0,4402,14.496
Fraser River,Late Stuart,1955,58590,AgeClass_1.2,56085,4,1,2,1.2,4_2,42,1951,56085,1953,63810,87.89,4402,14.496
Fraser River,Late Stuart,1955,58590,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1951,0,1954,63810,0,4402,14.496
Fraser River,Late Stuart,1955,58590,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1952,0,1953,3973,0,1975,2.012
Fraser River,Late Stuart,1955,58590,AgeClass_1.1,86,3,1,1,1.1,3_2,32,1952,86,1954,3973,2.16,1975,2.012
Fraser River,Late Stuart,1955,58590,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1953,0,1954,1552239,0,369023,4.206
Fraser River,Late Stuart,1956,12413,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1949,0,1951,1530202,0,107752,14.201
Fraser River,Late Stuart,1956,12413,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1950,0,1952,39681,0,5843,6.791
Fraser River,Late Stuart,1956,12413,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1950,0,1953,39681,0,5843,6.791
Fraser River,Late Stuart,1956,12413,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1950,0,1954,39681,0,5843,6.791
Fraser River,Late Stuart,1956,12413,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1951,0,1952,63810,0,4402,14.496
Fraser River,Late Stuart,1956,12413,AgeClass_1.3,7559,5,1,3,1.3,5_2,52,1951,7559,1953,63810,11.85,4402,14.496
Fraser River,Late Stuart,1956,12413,AgeClass_2.2,166,5,2,2,2.2,5_3,53,1951,166,1954,63810,0.26,4402,14.496
Fraser River,Late Stuart,1956,12413,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1952,0,1953,3973,0,1975,2.012
Fraser River,Late Stuart,1956,12413,AgeClass_1.2,3858,4,1,2,1.2,4_2,42,1952,3858,1954,3973,97.11,1975,2.012
Fraser River,Late Stuart,1956,12413,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1952,0,1955,3973,0,1975,2.012
Fraser River,Late Stuart,1956,12413,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1953,0,1954,1552239,0,369023,4.206
Fraser River,Late Stuart,1956,12413,AgeClass_1.1,830,3,1,1,1.1,3_2,32,1953,830,1955,1552239,0.05,369023,4.206
Fraser River,Late Stuart,1956,12413,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1954,0,1955,137965,0,5470,25.222
Fraser River,Late Stuart,1957,1548251,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1950,0,1952,39681,0,5843,6.791
Fraser River,Late Stuart,1957,1548251,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1951,0,1953,63810,0,4402,14.496
Fraser River,Late Stuart,1957,1548251,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1951,0,1954,63810,0,4402,14.496
Fraser River,Late Stuart,1957,1548251,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1951,0,1955,63810,0,4402,14.496
Fraser River,Late Stuart,1957,1548251,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1952,0,1953,3973,0,1975,2.012
Fraser River,Late Stuart,1957,1548251,AgeClass_1.3,29,5,1,3,1.3,5_2,52,1952,29,1954,3973,0.73,1975,2.012
Fraser River,Late Stuart,1957,1548251,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1952,0,1955,3973,0,1975,2.012
Fraser River,Late Stuart,1957,1548251,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1953,0,1954,1552239,0,369023,4.206
Fraser River,Late Stuart,1957,1548251,AgeClass_1.2,1548072,4,1,2,1.2,4_2,42,1953,1548072,1955,1552239,99.73,369023,4.206
Fraser River,Late Stuart,1957,1548251,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1953,0,1956,1552239,0,369023,4.206
Fraser River,Late Stuart,1957,1548251,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1954,0,1955,137965,0,5470,25.222
Fraser River,Late Stuart,1957,1548251,AgeClass_1.1,150,3,1,1,1.1,3_2,32,1954,150,1956,137965,0.11,5470,25.222
Fraser River,Late Stuart,1957,1548251,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1955,0,1956,51345,0,7618,6.74
Fraser River,Late Stuart,1958,138477,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1951,0,1953,63810,0,4402,14.496
Fraser River,Late Stuart,1958,138477,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1952,0,1954,3973,0,1975,2.012
Fraser River,Late Stuart,1958,138477,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1952,0,1955,3973,0,1975,2.012
Fraser River,Late Stuart,1958,138477,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1952,0,1956,3973,0,1975,2.012
Fraser River,Late Stuart,1958,138477,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1953,0,1954,1552239,0,369023,4.206
Fraser River,Late Stuart,1958,138477,AgeClass_1.3,1470,5,1,3,1.3,5_2,52,1953,1470,1955,1552239,0.09,369023,4.206
Fraser River,Late Stuart,1958,138477,AgeClass_2.2,1867,5,2,2,2.2,5_3,53,1953,1867,1956,1552239,0.12,369023,4.206
Fraser River,Late Stuart,1958,138477,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1954,0,1955,137965,0,5470,25.222
Fraser River,Late Stuart,1958,138477,AgeClass_1.2,135111,4,1,2,1.2,4_2,42,1954,135111,1956,137965,97.93,5470,25.222
Fraser River,Late Stuart,1958,138477,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1954,0,1957,137965,0,5470,25.222
Fraser River,Late Stuart,1958,138477,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1955,0,1956,51345,0,7618,6.74
Fraser River,Late Stuart,1958,138477,AgeClass_1.1,29,3,1,1,1.1,3_2,32,1955,29,1957,51345,0.06,7618,6.74
Fraser River,Late Stuart,1958,138477,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1956,0,1957,46102,0,1454,31.707
Fraser River,Late Stuart,1959,52900,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1952,0,1954,3973,0,1975,2.012
Fraser River,Late Stuart,1959,52900,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1953,0,1955,1552239,0,369023,4.206
Fraser River,Late Stuart,1959,52900,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1953,0,1956,1552239,0,369023,4.206
Fraser River,Late Stuart,1959,52900,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1953,0,1957,1552239,0,369023,4.206
Fraser River,Late Stuart,1959,52900,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1954,0,1955,137965,0,5470,25.222
Fraser River,Late Stuart,1959,52900,AgeClass_1.3,2704,5,1,3,1.3,5_2,52,1954,2704,1956,137965,1.96,5470,25.222
Fraser River,Late Stuart,1959,52900,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1954,0,1957,137965,0,5470,25.222
Fraser River,Late Stuart,1959,52900,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1955,0,1956,51345,0,7618,6.74
Fraser River,Late Stuart,1959,52900,AgeClass_1.2,50196,4,1,2,1.2,4_2,42,1955,50196,1957,51345,97.76,7618,6.74
Fraser River,Late Stuart,1959,52900,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1955,0,1958,51345,0,7618,6.74
Fraser River,Late Stuart,1959,52900,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1956,0,1957,46102,0,1454,31.707
Fraser River,Late Stuart,1959,52900,AgeClass_1.1,0,3,1,1,1.1,3_2,32,1956,0,1958,46102,0,1454,31.707
Fraser River,Late Stuart,1959,52900,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1957,0,1958,1329884,0,531130,2.504
Fraser River,Late Stuart,1960,15466,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1953,0,1955,1552239,0,369023,4.206
Fraser River,Late Stuart,1960,15466,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1954,0,1956,137965,0,5470,25.222
Fraser River,Late Stuart,1960,15466,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1954,0,1957,137965,0,5470,25.222
Fraser River,Late Stuart,1960,15466,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1954,0,1958,137965,0,5470,25.222
Fraser River,Late Stuart,1960,15466,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1955,0,1956,51345,0,7618,6.74
Fraser River,Late Stuart,1960,15466,AgeClass_1.3,1120,5,1,3,1.3,5_2,52,1955,1120,1957,51345,2.18,7618,6.74
Fraser River,Late Stuart,1960,15466,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1955,0,1958,51345,0,7618,6.74
Fraser River,Late Stuart,1960,15466,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1956,0,1957,46102,0,1454,31.707
Fraser River,Late Stuart,1960,15466,AgeClass_1.2,13472,4,1,2,1.2,4_2,42,1956,13472,1958,46102,29.22,1454,31.707
Fraser River,Late Stuart,1960,15466,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1956,0,1959,46102,0,1454,31.707
Fraser River,Late Stuart,1960,15466,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1957,0,1958,1329884,0,531130,2.504
Fraser River,Late Stuart,1960,15466,AgeClass_1.1,874,3,1,1,1.1,3_2,32,1957,874,1959,1329884,0.07,531130,2.504
Fraser River,Late Stuart,1960,15466,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1958,0,1959,54677,0,23638,2.313
Fraser River,Late Stuart,1961,1360396,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1954,0,1956,137965,0,5470,25.222
Fraser River,Late Stuart,1961,1360396,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1955,0,1957,51345,0,7618,6.74
Fraser River,Late Stuart,1961,1360396,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1955,0,1958,51345,0,7618,6.74
Fraser River,Late Stuart,1961,1360396,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1955,0,1959,51345,0,7618,6.74
Fraser River,Late Stuart,1961,1360396,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1956,0,1957,46102,0,1454,31.707
Fraser River,Late Stuart,1961,1360396,AgeClass_1.3,32630,5,1,3,1.3,5_2,52,1956,32630,1958,46102,70.78,1454,31.707
Fraser River,Late Stuart,1961,1360396,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1956,0,1959,46102,0,1454,31.707
Fraser River,Late Stuart,1961,1360396,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1957,0,1958,1329884,0,531130,2.504
Fraser River,Late Stuart,1961,1360396,AgeClass_1.2,1327094,4,1,2,1.2,4_2,42,1957,1327094,1959,1329884,99.79,531130,2.504
Fraser River,Late Stuart,1961,1360396,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1957,0,1960,1329884,0,531130,2.504
Fraser River,Late Stuart,1961,1360396,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1958,0,1959,54677,0,23638,2.313
Fraser River,Late Stuart,1961,1360396,AgeClass_1.1,672,3,1,1,1.1,3_2,32,1958,672,1960,54677,1.23,23638,2.313
Fraser River,Late Stuart,1961,1360396,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1959,0,1960,7392,0,8225,0.899
Fraser River,Late Stuart,1962,55027,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1955,0,1957,51345,0,7618,6.74
Fraser River,Late Stuart,1962,55027,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1956,0,1958,46102,0,1454,31.707
Fraser River,Late Stuart,1962,55027,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1956,0,1959,46102,0,1454,31.707
Fraser River,Late Stuart,1962,55027,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1956,0,1960,46102,0,1454,31.707
Fraser River,Late Stuart,1962,55027,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1957,0,1958,1329884,0,531130,2.504
Fraser River,Late Stuart,1962,55027,AgeClass_1.3,1916,5,1,3,1.3,5_2,52,1957,1916,1959,1329884,0.14,531130,2.504
Fraser River,Late Stuart,1962,55027,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1957,0,1960,1329884,0,531130,2.504
Fraser River,Late Stuart,1962,55027,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1958,0,1959,54677,0,23638,2.313
Fraser River,Late Stuart,1962,55027,AgeClass_1.2,53044,4,1,2,1.2,4_2,42,1958,53044,1960,54677,97.01,23638,2.313
Fraser River,Late Stuart,1962,55027,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1958,0,1961,54677,0,23638,2.313
Fraser River,Late Stuart,1962,55027,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1959,0,1960,7392,0,8225,0.899
Fraser River,Late Stuart,1962,55027,AgeClass_1.1,67,3,1,1,1.1,3_2,32,1959,67,1961,7392,0.91,8225,0.899
Fraser River,Late Stuart,1962,55027,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1960,0,1961,9617,0,2961,3.248
Fraser River,Late Stuart,1963,7080,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1956,0,1958,46102,0,1454,31.707
Fraser River,Late Stuart,1963,7080,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1957,0,1959,1329884,0,531130,2.504
Fraser River,Late Stuart,1963,7080,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1957,0,1960,1329884,0,531130,2.504
Fraser River,Late Stuart,1963,7080,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1957,0,1961,1329884,0,531130,2.504
Fraser River,Late Stuart,1963,7080,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1958,0,1959,54677,0,23638,2.313
Fraser River,Late Stuart,1963,7080,AgeClass_1.3,961,5,1,3,1.3,5_2,52,1958,961,1960,54677,1.76,23638,2.313
Fraser River,Late Stuart,1963,7080,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1958,0,1961,54677,0,23638,2.313
Fraser River,Late Stuart,1963,7080,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1959,0,1960,7392,0,8225,0.899
Fraser River,Late Stuart,1963,7080,AgeClass_1.2,6092,4,1,2,1.2,4_2,42,1959,6092,1961,7392,82.41,8225,0.899
Fraser River,Late Stuart,1963,7080,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1959,0,1962,7392,0,8225,0.899
Fraser River,Late Stuart,1963,7080,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1960,0,1961,9617,0,2961,3.248
Fraser River,Late Stuart,1963,7080,AgeClass_1.1,27,3,1,1,1.1,3_2,32,1960,27,1962,9617,0.28,2961,3.248
Fraser River,Late Stuart,1963,7080,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1961,0,1962,778478,0,411105,1.894
Fraser River,Late Stuart,1964,8034,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1957,0,1959,1329884,0,531130,2.504
Fraser River,Late Stuart,1964,8034,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1958,0,1960,54677,0,23638,2.313
Fraser River,Late Stuart,1964,8034,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1958,0,1961,54677,0,23638,2.313
Fraser River,Late Stuart,1964,8034,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1958,0,1962,54677,0,23638,2.313
Fraser River,Late Stuart,1964,8034,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1959,0,1960,7392,0,8225,0.899
Fraser River,Late Stuart,1964,8034,AgeClass_1.3,1233,5,1,3,1.3,5_2,52,1959,1233,1961,7392,16.68,8225,0.899
Fraser River,Late Stuart,1964,8034,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1959,0,1962,7392,0,8225,0.899
Fraser River,Late Stuart,1964,8034,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1960,0,1961,9617,0,2961,3.248
Fraser River,Late Stuart,1964,8034,AgeClass_1.2,6658,4,1,2,1.2,4_2,42,1960,6658,1962,9617,69.23,2961,3.248
Fraser River,Late Stuart,1964,8034,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1960,0,1963,9617,0,2961,3.248
Fraser River,Late Stuart,1964,8034,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1961,0,1962,778478,0,411105,1.894
Fraser River,Late Stuart,1964,8034,AgeClass_1.1,143,3,1,1,1.1,3_2,32,1961,143,1963,778478,0.02,411105,1.894
Fraser River,Late Stuart,1964,8034,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1962,0,1963,45069,0,18689,2.412
Fraser River,Late Stuart,1965,773362,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1958,0,1960,54677,0,23638,2.313
Fraser River,Late Stuart,1965,773362,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1959,0,1961,7392,0,8225,0.899
Fraser River,Late Stuart,1965,773362,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1959,0,1962,7392,0,8225,0.899
Fraser River,Late Stuart,1965,773362,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1959,0,1963,7392,0,8225,0.899
Fraser River,Late Stuart,1965,773362,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1960,0,1961,9617,0,2961,3.248
Fraser River,Late Stuart,1965,773362,AgeClass_1.3,2932,5,1,3,1.3,5_2,52,1960,2932,1962,9617,30.49,2961,3.248
Fraser River,Late Stuart,1965,773362,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1960,0,1963,9617,0,2961,3.248
Fraser River,Late Stuart,1965,773362,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1961,0,1962,778478,0,411105,1.894
Fraser River,Late Stuart,1965,773362,AgeClass_1.2,770385,4,1,2,1.2,4_2,42,1961,770385,1963,778478,98.96,411105,1.894
Fraser River,Late Stuart,1965,773362,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1961,0,1964,778478,0,411105,1.894
Fraser River,Late Stuart,1965,773362,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1962,0,1963,45069,0,18689,2.412
Fraser River,Late Stuart,1965,773362,AgeClass_1.1,45,3,1,1,1.1,3_2,32,1962,45,1964,45069,0.1,18689,2.412
Fraser River,Late Stuart,1965,773362,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1963,0,1964,12049,0,3237,3.722
Fraser River,Late Stuart,1966,51082,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1959,0,1961,7392,0,8225,0.899
Fraser River,Late Stuart,1966,51082,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1960,0,1962,9617,0,2961,3.248
Fraser River,Late Stuart,1966,51082,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1960,0,1963,9617,0,2961,3.248
Fraser River,Late Stuart,1966,51082,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1960,0,1964,9617,0,2961,3.248
Fraser River,Late Stuart,1966,51082,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1961,0,1962,778478,0,411105,1.894
Fraser River,Late Stuart,1966,51082,AgeClass_1.3,7535,5,1,3,1.3,5_2,52,1961,7535,1963,778478,0.97,411105,1.894
Fraser River,Late Stuart,1966,51082,AgeClass_2.2,415,5,2,2,2.2,5_3,53,1961,415,1964,778478,0.05,411105,1.894
Fraser River,Late Stuart,1966,51082,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1962,0,1963,45069,0,18689,2.412
Fraser River,Late Stuart,1966,51082,AgeClass_1.2,43107,4,1,2,1.2,4_2,42,1962,43107,1964,45069,95.65,18689,2.412
Fraser River,Late Stuart,1966,51082,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1962,0,1965,45069,0,18689,2.412
Fraser River,Late Stuart,1966,51082,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1963,0,1964,12049,0,3237,3.722
Fraser River,Late Stuart,1966,51082,AgeClass_1.1,25,3,1,1,1.1,3_2,32,1963,25,1965,12049,0.21,3237,3.722
Fraser River,Late Stuart,1966,51082,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1964,0,1965,3101,0,1900,1.632
Fraser River,Late Stuart,1967,13888,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1960,0,1962,9617,0,2961,3.248
Fraser River,Late Stuart,1967,13888,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1961,0,1963,778478,0,411105,1.894
Fraser River,Late Stuart,1967,13888,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1961,0,1964,778478,0,411105,1.894
Fraser River,Late Stuart,1967,13888,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1961,0,1965,778478,0,411105,1.894
Fraser River,Late Stuart,1967,13888,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1962,0,1963,45069,0,18689,2.412
Fraser River,Late Stuart,1967,13888,AgeClass_1.3,1917,5,1,3,1.3,5_2,52,1962,1917,1964,45069,4.25,18689,2.412
Fraser River,Late Stuart,1967,13888,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1962,0,1965,45069,0,18689,2.412
Fraser River,Late Stuart,1967,13888,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1963,0,1964,12049,0,3237,3.722
Fraser River,Late Stuart,1967,13888,AgeClass_1.2,11911,4,1,2,1.2,4_2,42,1963,11911,1965,12049,98.85,3237,3.722
Fraser River,Late Stuart,1967,13888,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1963,0,1966,12049,0,3237,3.722
Fraser River,Late Stuart,1967,13888,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1964,0,1965,3101,0,1900,1.632
Fraser River,Late Stuart,1967,13888,AgeClass_1.1,60,3,1,1,1.1,3_2,32,1964,60,1966,3101,1.93,1900,1.632
Fraser River,Late Stuart,1967,13888,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1965,0,1966,1124519,0,214958,5.231
Fraser River,Late Stuart,1968,2147,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1961,0,1963,778478,0,411105,1.894
Fraser River,Late Stuart,1968,2147,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1962,0,1964,45069,0,18689,2.412
Fraser River,Late Stuart,1968,2147,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1962,0,1965,45069,0,18689,2.412
Fraser River,Late Stuart,1968,2147,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1962,0,1966,45069,0,18689,2.412
Fraser River,Late Stuart,1968,2147,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1963,0,1964,12049,0,3237,3.722
Fraser River,Late Stuart,1968,2147,AgeClass_1.3,113,5,1,3,1.3,5_2,52,1963,113,1965,12049,0.94,3237,3.722
Fraser River,Late Stuart,1968,2147,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1963,0,1966,12049,0,3237,3.722
Fraser River,Late Stuart,1968,2147,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1964,0,1965,3101,0,1900,1.632
Fraser River,Late Stuart,1968,2147,AgeClass_1.2,1806,4,1,2,1.2,4_2,42,1964,1806,1966,3101,58.24,1900,1.632
Fraser River,Late Stuart,1968,2147,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1964,0,1967,3101,0,1900,1.632
Fraser River,Late Stuart,1968,2147,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1965,0,1966,1124519,0,214958,5.231
Fraser River,Late Stuart,1968,2147,AgeClass_1.1,228,3,1,1,1.1,3_2,32,1965,228,1967,1124519,0.02,214958,5.231
Fraser River,Late Stuart,1968,2147,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1966,0,1967,74079,0,9032,8.202
Fraser River,Late Stuart,1969,1103957,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1962,0,1964,45069,0,18689,2.412
Fraser River,Late Stuart,1969,1103957,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1963,0,1965,12049,0,3237,3.722
Fraser River,Late Stuart,1969,1103957,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1963,0,1966,12049,0,3237,3.722
Fraser River,Late Stuart,1969,1103957,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1963,0,1967,12049,0,3237,3.722
Fraser River,Late Stuart,1969,1103957,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1964,0,1965,3101,0,1900,1.632
Fraser River,Late Stuart,1969,1103957,AgeClass_1.3,1235,5,1,3,1.3,5_2,52,1964,1235,1966,3101,39.83,1900,1.632
Fraser River,Late Stuart,1969,1103957,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1964,0,1967,3101,0,1900,1.632
Fraser River,Late Stuart,1969,1103957,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1965,0,1966,1124519,0,214958,5.231
Fraser River,Late Stuart,1969,1103957,AgeClass_1.2,1102448,4,1,2,1.2,4_2,42,1965,1102448,1967,1124519,98.04,214958,5.231
Fraser River,Late Stuart,1969,1103957,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1965,0,1968,1124519,0,214958,5.231
Fraser River,Late Stuart,1969,1103957,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1966,0,1967,74079,0,9032,8.202
Fraser River,Late Stuart,1969,1103957,AgeClass_1.1,274,3,1,1,1.1,3_2,32,1966,274,1968,74079,0.37,9032,8.202
Fraser River,Late Stuart,1969,1103957,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1967,0,1968,16556,0,1642,10.083
Fraser River,Late Stuart,1970,94021,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1963,0,1965,12049,0,3237,3.722
Fraser River,Late Stuart,1970,94021,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1964,0,1966,3101,0,1900,1.632
Fraser River,Late Stuart,1970,94021,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1964,0,1967,3101,0,1900,1.632
Fraser River,Late Stuart,1970,94021,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1964,0,1968,3101,0,1900,1.632
